                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    5 Nov 2022 15:41:05
Satellite-FINCH


      Time (UTCG)             x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)   
6 Nov 2022 16:02:00.000     -802.786048     -386.725441     6813.190500     -802.779432     -386.733434     6813.190825     -578.773269      664.648918     6814.458901     -597.287205      661.644585     6813.153545     -597.284985      661.644952     6813.153704     -597.076404      661.454286     6813.190500     -597.075716      661.453188     6813.190666     -538.190148      670.894284     6817.172362     -597.113998      661.418629     6813.190666     -597.114967      661.419474     6813.190500     -792.472269     -407.435112     6813.190965     -578.771770      664.649144     6814.459006
6 Nov 2022 16:03:00.000    -1039.974292        7.277067     6791.819164    -1039.967698        7.269100     6791.820182     -270.195422     1000.344652     6792.401052     -290.380419      998.912738     6791.778824     -290.377996      998.912917     6791.778901     -290.150491      998.705250     6791.819164     -290.149740      998.704097     6791.819366     -225.988696     1003.119150     6793.606415     -290.207543      998.687302     6791.819366     -290.208718      998.688332     6791.819164    -1039.708741      -24.269500     6791.820357     -270.193928     1000.344877     6792.401078
6 Nov 2022 16:04:00.000    -1269.151704      403.288189     6740.492912    -1269.145159      403.280282     6740.494617       39.570648     1331.640534     6740.385728       17.803552     1331.787337     6740.449364       17.806168     1331.787326     6740.449360       18.051593     1331.563574     6740.492912       18.052404     1331.562371     6740.493148       87.206143     1330.931964     6740.077693       17.975336     1331.563413     6740.493148       17.973960     1331.564624     6740.492912    -1282.372228      359.002851     6740.494828       39.572131     1331.640756     6740.385675
6 Nov 2022 16:05:00.000    -1489.304075      799.498808     6659.432489    -1489.297609      799.490996     6659.434873      349.162398     1657.078423     6658.636705      325.909141     1658.803296     6659.385925      325.911938     1658.803096     6659.385838      326.174202     1658.564247     6659.432489      326.175069     1658.562998     6659.432757      400.016711     1652.889908     6656.816629      326.079074     1658.581874     6659.432757      326.077503     1658.583261     6659.432489    -1519.394476      740.695858     6659.435120      349.163863     1657.078643     6658.636573
6 Nov 2022 16:06:00.000    -1699.471944     1194.089509     6548.988607    -1699.465586     1194.081827     6548.991658      657.217494     1975.225096     6547.507725      632.580572     1978.520449     6548.939233      632.583538     1978.520060     6548.939064      632.861486     1978.267167     6548.988607      632.862405     1978.265879     6548.988908      711.066467     1967.575072     6544.183619      632.747905     1978.302504     6548.988908      632.746146     1978.304062     6548.988607    -1749.731362     1119.129632     6548.991941      657.218934     1975.225312     6547.507515
6 Nov 2022 16:07:00.000    -1898.754766     1585.238831     6409.640596    -1898.748542     1585.231312     6409.644300      962.379633     2284.678389     6407.481135      936.467658     2289.529717     6409.588629      936.470780     2289.529141     6409.588378      936.763185     2289.263320     6409.640596      936.764153     2289.261997     6409.640927     1018.985873     2273.600532     6402.667631      936.631653     2289.316211     6409.640927      936.629712     2289.317932     6409.640596    -1972.367373     1492.637661     6409.644619      962.381042     2284.678600     6407.480847
6 Nov 2022 16:08:00.000    -2086.314774     1971.131579     6241.994540    -2086.308713     1971.124257     6241.998878     1263.304353     2584.073243     6239.166007     1236.231580     2590.459187     6241.940208     1236.234845     2590.458426     6241.939877     1236.540418     2590.180849     6241.994540     1236.541430     2590.179498     6241.994901     1322.418264     2569.616332     6232.884302     1236.391513     2590.251063     6241.994901     1236.389399     2590.252939     6241.994540    -2186.319994     1859.573963     6241.999234     1263.305726     2584.073449     6239.165644
6 Nov 2022 16:09:00.000    -2261.380545     2349.967189     6046.780897    -2261.374674     2349.960096     6046.785849     1558.664827     2872.087639     6043.295750     1530.550657     2879.980072     6046.724440     1530.554050     2879.979129     6046.724030     1530.871444     2879.691022     6046.780897     1530.872496     2879.689649     6046.781285     1620.025690     2854.315351     6035.573512     1530.705822     2879.778248     6046.781285     1530.703544     2879.780273     6046.780897    -2390.643992     2218.320183     6046.786241     1558.666157     2872.087839     6043.295312
6 Nov 2022 16:10:00.000    -2423.250224     2719.968106     5824.851604    -2423.244569     2719.961273     5824.857148     1847.157612     3147.448374     5820.725200     1818.126075     3156.812520     5824.793271     1818.129582     3156.811399     5824.792784     1818.457396     3156.514034     5824.851604     1818.458483     3156.512644     5824.852018     1910.494722     3126.439017     5811.596455     1818.275787     3156.617888     5824.852018     1818.273355     3156.620052     5824.851604    -2584.435560     2567.292626     5824.857575     1847.158892     3147.448566     5820.724690
6 Nov 2022 16:11:00.000    -2571.294399     3079.388145     5577.176682    -2571.288983     3079.381603     5577.182791     2127.508342     3408.936672     5572.427209     2097.687557     3419.731258     5577.116730     2097.691162     3419.729963     5577.116167     2098.027949     3419.424653     5577.176682     2098.029067     3419.423253     5577.177120     2192.542189     3384.782856     5561.932195     2097.831153     3419.544678     5577.177120     2097.828578     3419.546971     5577.176682    -2766.836312     2904.949183     5577.183253     2127.509568     3408.936856     5572.426628
6 Nov 2022 16:12:00.000    -2704.958643     3426.520798     5304.840333    -2704.953493     3426.514575     5304.846979     2398.477337     3655.393633     5299.488734     2367.998950     3667.571057     5304.779026     2368.002637     3667.569595     5304.778391     2368.346911     3667.257688     5304.840333     2368.348054     3667.256284     5304.840793     2464.920823     3628.201871     5287.673734     2368.135796     3667.393353     5304.840793     2368.133089     3667.395767     5304.840333    -2937.037143     3229.796135     5304.847476     2398.478503     3655.393808     5299.488086
6 Nov 2022 16:13:00.000    -2823.765714     3759.707465     5009.036524    -2823.760850     3759.701590     5009.043675     2658.865114     3885.725479     5003.106409     2627.863720     3899.232019     5008.974133     2627.867473     3899.230395     5008.973427     2628.217713     3898.913270     5009.036524     2628.218878     3898.911868     5009.037004     2726.424813     3855.615733     4990.023546     2627.993211     3899.063978     5009.037004     2627.990384     3899.066501     5009.036524    -3094.281917     3540.394820     5009.044206     2658.866215     3885.725644     5003.105696
6 Nov 2022 16:14:00.000    -2927.317349     4077.345576     4691.064030    -2927.312794     4077.340073     4691.071655     2907.517775     4098.908565     4684.581572     2876.130331     4113.684609     4691.000830     2876.134134     4113.682831     4691.000058     2876.488793     4113.361889     4691.064030     2876.489973     4113.360495     4691.064528     2975.895226     4066.013728     4670.288589     2876.251894     4113.526975     4691.064528     2876.248958     4113.529596     4691.064030    -3237.870962     3835.368119     4691.072219     2907.518806     4098.908719     4684.580797
6 Nov 2022 16:15:00.000    -3015.295657     4377.896509     4352.320970    -3015.291431     4377.891403     4352.329033     3143.332245     4293.994099     4345.314792     3111.697463     4309.974405     4352.257241     3111.701299     4309.972480     4352.256405     3112.058810     4309.649140     4352.320970     3112.060000     4309.647760     4352.321485     3212.225262     4258.459421     4329.874801     3111.810560     4309.827874     4352.321485     3111.807529     4309.830582     4352.320970    -3367.164309     4113.406724     4352.329629     3143.333201     4293.994242     4345.313959
6 Nov 2022 16:16:00.000    -3087.464091     4659.893301     3994.298865    -3087.460213     4659.888615     3994.307329     3365.261315     4470.112551     3986.799916     3333.519050     4487.226528     3994.234889     3333.522902     4487.224464     3994.233992     3333.881684     4486.900156     3994.298865     3333.882879     4486.898797     3994.299393     3434.365326     4432.095005     3970.281122     3333.623180     4487.091749     3994.299393     3333.620067     4487.094532     3994.298865    -3481.584698     4373.275141     3994.307956     3365.262192     4470.112683     3986.799028
6 Nov 2022 16:17:00.000    -3143.668016     4921.948091     3618.576226    -3143.664503     4921.943847     3618.585052     3572.318476     4626.477756     3610.617646     3540.609107     4644.649773     3618.512285     3540.612958     4644.647579     3618.511332     3540.971424     4644.323738     3618.576226     3540.972619     4644.322406     3618.576766     3641.327871     4586.145351     3593.093050     3540.703808     4644.527344     3618.576766     3540.700627     4644.530189     3618.576226    -3580.620318     4613.817413     3618.585709     3572.319271     4626.477875     3610.616707
6 Nov 2022 16:18:00.000    -3183.834860     5162.759255     3226.811676    -3183.831727     5162.755470     3226.820823     3763.582512     4762.390665     3218.428649     3732.046316     4781.540383     3226.748053     3732.050149     4781.538069     3226.747048     3732.406713     4781.216128     3226.811676     3732.407903     4781.214829     3226.812225     3832.192000     4719.921710     3199.975728     3732.131169     4781.430846     3226.812225     3732.127933     4781.433742     3226.811676    -3663.827285     4833.962526     3226.821509     3763.583220     4762.390771     3218.427664
6 Nov 2022 16:19:00.000    -3207.973826     5381.118149     2820.736634    -3207.971087     5381.114840     2820.746061     3938.201793     4877.242694     2811.966235     3906.978324     4897.285424     2820.673610     3906.982123     4897.283000     2820.672557     3907.335207     4896.964384     2820.736634     3907.336386     4896.963123     2820.737190     4006.107764     4832.825014     2792.666598     3907.052952     4897.189265     2820.737190     3907.049677     4897.192198     2820.736634    -3730.831803     5032.729425     2820.746773     3938.202411     4877.242786     2811.965207
6 Nov 2022 16:20:00.000    -3216.175165     5575.915425     2402.147639    -3216.172833     5575.912607     2402.157302     4095.398251     4970.518661     2393.028668     4064.625716     4991.365733     2402.085493     4064.629462     4991.363209     2402.084396     4064.977505     4991.049329     2402.147639     4064.978668     4991.048112     2402.148199     4162.300129     4924.348763     2372.967699     4064.689788     4991.283378     2402.148199     4064.686487     4991.286335     2402.147639    -3781.331988     5209.231608     2402.158039     4095.398778     4970.518740     2393.027603
6 Nov 2022 16:21:00.000    -3208.609044     5746.146908     1972.898370    -3208.607128     5746.144594     1972.908225     4234.471031     5041.799308     1963.471182     4204.285670     5063.358465     1972.837377     4204.289348     5063.355853     1972.836242     4204.630808     5063.048099     1972.898370     4204.631950     5063.046932     1972.898932     4300.072617     4994.081511     1942.737658     4204.338902     5063.290280     1972.898932     4204.335591     5063.293249     1972.898370    -3815.099402     5362.681321     1972.908986     4234.471464     5041.799373     1963.470084
6 Nov 2022 16:22:00.000    -3185.524005     5890.919036     1534.891357    -3185.522514     5890.917235     1534.901360     4354.799834     5090.763418     1525.197682     4325.335313     5112.939230     1534.831787     4325.338906     5112.936541     1534.830619     4325.672270     5112.636275     1534.891357     4325.673386     5112.635163     1534.891918     4418.810633     5041.708948     1503.883381     4325.377468     5112.885516     1534.891918     4325.374160     5112.888483     1534.891357    -3831.980243     5492.393338     1534.902141     4354.800170     5090.763468     1525.196556
